contestantName,rank,currentRating
Stätzling,11059,37.184022493
Komet Arsten,11060,37.181185913
Weston,11061,37.1779285694
WAF Brigittenau,11062,37.1772856325
Wielsbeke,11063,37.1765764927
Yate Town,11064,37.1748036461
Neftohimik,11065,37.171257965
Avondale United,11066,37.171257965
Malatyaspor,11067,37.1584936479
North Wellington,11068,37.1556394337
K. Kontich,11069,37.1549480417
Markranstädt,11070,37.154593482
Köllerbach,11071,37.1506933358
Averbode Okselaar,11072,37.150338778
Victoria Mennrath,11073,37.1443113209
Wil II,11074,37.143956766
Schleiz,11075,37.1425385483
Y Rhyl 1879,11076,37.1411203332
Krabi,11077,37.1368499127
Voluntari II,11078,37.1283565144
Saint-Michel,11079,37.1272928723
Norteño,11080,37.1180747028
Maynooth Uni Town,11081,37.1148838236
OŠK Omišalj,11082,37.1106293385
Mayfield United,11083,37.1088566434
80 Gardelegen,11084,37.1077930282
Schwebenried / Schwemm.,11085,37.1060203396
Neumarkt am Wallersee,11086,37.1056658023
Dietkirchen,11087,37.1014113682
Mladost Petrinja,11088,37.101056833
Europa Point,11089,37.1008638654
Eintracht Emseloh,11090,37.0968024243
Svitavy,11091,37.0918389771
St. Jakob Rosental,11092,37.0897117953
Miami AC,11093,37.0896455993
Eendracht Mazenzele,11094,37.0843938663
Kon Tum,11095,37.0804782855
Concordia Wiemelhausen,11096,37.0758852563
Future,11097,37.0752715769
Rapid Psáry,11098,37.0716309865
Chattrakan City,11099,37.0709061545
Eagles II,11100,37.0701467075
Bečej,11101,37.0670222208
Ezinespor,11102,37.0645405891
Heino,11103,37.0631225175
Huchting,11104,37.0514235261
Bergisch Born,11105,37.0489419447
Olympie Březová,11106,37.0489419447
Green Streets,11107,37.0432575836
Marcovia Marki,11108,37.041142741
Deportivo Metalúrgico,11109,37.0400648621
Hapoel Qalansawe,11110,37.0358251475
Veleçiku Koplik,11111,37.0248355706
SDC Putten,11112,37.0230630729
EFA Visoca,11113,37.0212905793
Rot-Weiß Hasborn,11114,37.020581583
Zwevegem Sport,11115,37.0195180898
Taiarapu,11116,37.0163098923
Khaan Khuns / Erchim,11117,37.0140111935
Sandıklıspor,11118,37.0127826668
Rosina,11119,37.0127826668
Victoria Chróścice,11120,37.0060473029
SC Velbert,11121,37.0053383206
Royston Town,11122,37.0021479086
Bedem Ivankovo,11123,37.0000209746
Dikilitaşspor,11124,36.9950581516
Rothrist,11125,36.9915132976
Górnik Wałbrzych,11126,36.9911588131
Groen Star Bree-Beek,11127,36.9908043287
Tarup-Paarup,11128,36.9897408767
1. FC Lintfort,11129,36.9886774262
Bognor Regis Town,11130,36.9865505295
Lugano,11131,36.9755473009
Ranong United,11132,36.9751913924
Celtix Haut-Richelieu,11133,36.9691149079
Lavenirosso,11134,36.9689171743
Steinwenden,11135,36.9631550545
Supra Kwidzyn,11136,36.9624461118
Freilassing,11137,36.9553567212
Aubstadt II,11138,36.953938851
Sangerhausen,11139,36.9525209833
Slivnishki geroy,11140,36.9511031183
Nörten-Hardenberg,11141,36.9443682952
Altstätten,11142,36.9386969111
Yupanqui,11143,36.935137962
Águilas UAGro,11144,36.9265791771
Halberg Brebach,11145,36.9220374627
Kuppenheim,11146,36.920974106
Mayabeque,11147,36.9201833244
Cultural Valdeganga,11148,36.9181384951
Burlington,11149,36.9078287581
Hacettepe 1945,11150,36.9053783763
Hain,11151,36.9039605984
Wilga Garwolin,11152,36.9014794935
Universities,11153,36.8947273842
Cayman Brac,11154,36.893777132
Bombarderos Tecámac,11155,36.8936156082
Gosselies Sports,11156,36.8795043431
Germania Teveren,11157,36.8780866131
Tyumen II,11158,36.8745422996
Jarota Jarocin,11159,36.8741878692
Rot-Weiß Rankweil,11160,36.8720612899
Hoogland,11161,36.8692258601
Sporting Roşiori,11162,36.8681625767
Central Ballester,11163,36.8681482226
Afan Lido,11164,36.8607196338
Passau,11165,36.8596563621
Afantou,11166,36.8591601692
Mustafakemalpaşa Bld,11167,36.854340026
Mühlenfeld,11168,36.853631184
Minnesota Blizzard,11169,36.8436412899
Berkum,11170,36.8369735856
Kirchberg,11171,36.8348471098
Schwechat,11172,36.8323662288
Neuenkirchen,11173,36.8298853559
College 1975,11174,36.8183514284
Bury Town,11175,36.8181899205
Kaş Kınıkspor,11176,36.8118106675
TVC '28,11177,36.8107474638
Albany Rush,11178,36.8082004893
Stahl Brandenburg,11179,36.804013875
Sapporo University II,11180,36.7987884606
Unia Dąbrowa Górnicza,11181,36.7983435305
Ermis Exochi,11182,36.7836717093
Tiller,11183,36.7756625733
Serbian White Eagles,11184,36.7748433373
Árbær,11185,36.772827501
Ina Ińsko,11186,36.7689292938
Allschwil,11187,36.7660942465
Armagh City,11188,36.7629048309
Śniadowo,11189,36.7611329391
TuRU 1880 Düsseldorf,11190,36.7597154286
Union Henndorf,11191,36.7522735419
Codlea,11192,36.7469579529
Daruvar,11193,36.7430598779
VIFK,11194,36.7364509144
Nadi,11195,36.734537336
SF Hamborn,11196,36.733137595
TSV Lägerdorf,11197,36.7327832301
Admira Praha II,11198,36.7320745009
Mazur Karczew,11199,36.7281765019
Lech Rypin,11200,36.7232154412
Maccabi Be'er Sheva,11201,36.7225067208
Valencia,11202,36.7182422127
Orlęta Łuków,11203,36.7143564844
Ruthin Town,11204,36.7143564844
Laar,11205,36.7076237462
Dragones de Oaxaca,11206,36.7040140609
ATUS Ferlach,11207,36.7005367176
Nehaj,11208,36.7001823679
Ślesin,11209,36.6948671422
Arieşul Turda,11210,36.6884889203
Mülheimer,11211,36.6838824599
PKC '83,11212,36.6838824599
SGS Essen,11213,36.67750433
St. Mary's Cork,11214,36.6721892626
Bergdalens,11215,36.6647482306
KajHa,11216,36.6587245914
Stal Niewiadów,11217,36.6541183112
Akhisar 45,11218,36.6519923451
Eintracht Bad Kreuznach,11219,36.6484490815
Guangzhou Dandelion,11220,36.6455987019
Marines,11221,36.6385122509
Moers,11222,36.6349848305
Evolution,11223,36.6288952708
Jeziorak Iława,11224,36.6225837576
FK Spartak Tambov II,11225,36.6225837576
Kars 36,11226,36.621166505
United Victory,11227,36.6193827446
Wismut Gera,11228,36.6165604524
Bevel,11229,36.6140802817
Sidey,11230,36.6101167326
Muri,11231,36.6055769011
KSK Beveren,11232,36.5977822191
Stamford,11233,36.5960107116
Taşköprüspor,11234,36.5956564106
Gaziemir SK,11235,36.5942392082
TSV Solingen,11236,36.5910505126
ONS Sneek,11237,36.5899876171
Sporting Goa,11238,36.5894596615
Promień Żary,11239,36.5790044501
Jeunesse Schieren,11240,36.5782958641
Tai'an Tiankuang,11241,36.5782800849
Gouvy,11242,36.5779415714
Bigaspor,11243,36.5761701102
Didube 2014,11244,36.5758158185
Sekirovo,11245,36.5740443623
San Giovanni,11246,36.5724343659
Róża Różanki,11247,36.5715643305
NAŠK Našice,11248,36.5680214421
Nyva Ternopil II,11249,36.5680214421
Ustrem Donchevo,11250,36.5641242839
SShOR №1 Belgorod,11251,36.563061426
Quality,11252,36.5616320871
Toho Titanium,11253,36.5603176522
Lehigh Valley United,11254,36.5583895759
Vangölü FK,11255,36.557392876
Michinoku Sendai,11256,36.5564205336
Łokietek Brześć Kuj.,11257,36.5453473479
DETO Twenterand,11258,36.5446387934
Kindberg-Mürzhofen,11259,36.5386161067
Gryf Kamień Pomorski,11260,36.5379075585
Binningen,11261,36.5357819177
Bövinghausen,11262,36.5347190996
Bargteheide,11263,36.5308221126
Tokyo 23,11264,36.5280784555
Kronshagen,11265,36.5247995357
Callies United,11266,36.5212084323
Bylis II,11267,36.515234365
Defensores Glew,11268,36.5127401782
KaaPo,11269,36.5088576516
Ottawa South United,11270,36.5087915059
Kurgan,11271,36.5070863518
Murgul Belediye,11272,36.5070863518
Błękitni Ropczyce,11273,36.492916103
Ganju Iwate,11274,36.4912353387
Dinamo Makhachkala II,11275,36.4871595151
Făleşti,11276,36.4837055835
Ödemişspor,11277,36.4815800949
Schüren,11278,36.479808859
Brevard,11279,36.4797427158
HAŠK,11280,36.4783918732
Kastl,11281,36.4783918732
MPS / Atletico Malmi,11282,36.4773291356
Tepecikspor,11283,36.4755579097
Aubing,11284,36.473432444
Canvey Island,11285,36.4723697134
Nõmme Kalju II,11286,36.4723697134
Xhoris,11287,36.470598499
Partizani Tirana II,11288,36.4649306409
Porawie Większyce,11289,36.4642221616
Merchweiler,11290,36.4628052051
Pepingen-Halle,11291,36.4624509664
Domagnano,11292,36.4587157829
Asteras Karditsas,11293,36.4584126566
Septemvri Sofia II,11294,36.4567831693
FSV Dörnberg,11295,36.4472188582
Puszcza Niepołomice II,11296,36.4429680921
Ibach,11297,36.4429680921
Bucak Oğuzhanspor,11298,36.4415511754
Viktoria Arnoldsweiler,11299,36.4404884896
Dübendorf,11300,36.4390715775
Beytepe Metespor,11301,36.4305701609
Lanzhou Longyuan,11302,36.4305543847
Kraft,11303,36.4250265803
Syra Mensdorf,11304,36.4238399405
Treowen Stars,11305,36.4234857201
Çatalcaspor,11306,36.4231314998
Croatia Wandre,11307,36.4227772796
Viby,11308,36.4217146202
Al Tadamun,11309,36.4208325628
Eggenfelden,11310,36.4195893059
Anzhi,11311,36.4192350875
Vornbach,11312,36.4156929119
Victoria Skalbmierz,11313,36.4040038505
Nechin,11314,36.4015243759
Záhradné,11315,36.3979822834
Erzurum İl Özel İdare,11316,36.3955028286
Balçovaspor,11317,36.3827514753
Blau Weiß Dölau,11318,36.371771316
Carrigaline United,11319,36.3700003376
Přední Kopanina,11320,36.3668125868
Longueuil,11321,36.3663922599
Unterreichenbach,11322,36.358311984
Eisingen,11323,36.3576036048
Racing Veracruz II,11324,36.3564749048
Bad Honnef,11325,36.350519849
Korona Piaski,11326,36.3491031058
Union Lasne-Ohain,11327,36.3423736121
Hendon,11328,36.3391859782
Milas,11329,36.3388317975
Ullensaker / Kisa II,11330,36.3328107508
Dobrcz,11331,36.3289148051
Fakirerpool,11332,36.3289026114
Schwäbisch Hall,11333,36.3282064535
Petershagen-Eggersdorf,11334,36.3267897523
Ina Goleniów,11335,36.3228938377
Emmenbrücke,11336,36.3214771465
ODIN '59,11337,36.3193521146
Haka Juniorit,11338,36.318289601
Bursa Doğugücü,11339,36.3168729184
TS Ober-Roden,11340,36.3133312237
Futura,11341,36.3126228867
Wirges,11342,36.3115603826
Dinamo OO,11343,36.3104978799
Chur 97,11344,36.3097895456
Meinerzhagen,11345,36.3066020496
Sason Gençlik,11346,36.2991646114
Werderaner Viktoria,11347,36.2906647721
Tindastóll,11348,36.2864148885
CF10 Houston,11349,36.2831613656
Metallist Korolev,11350,36.2807484143
Ostrovia,11351,36.2775610413
Real Zamora,11352,36.2693494693
Cobh Wanderers,11353,36.2633951027
Smiltene,11354,36.2545415266
Bazenheid,11355,36.2502918471
Altlüdersdorf,11356,36.2485211544
Stal Gorzyce,11357,36.2460421917
Pavlikeni,11358,36.2449797816
Norden,11359,36.2410842907
Pinkafeld,11360,36.2301061979
Bosporus,11361,36.2301061979
Gnas,11362,36.2237318951
Waterloo,11363,36.2198365145
BW Lohne II,11364,36.2170035231
Wülfrath,11365,36.2141705424
Dimitrovgrad,11366,36.2063799005
Mirador,11367,36.2035469599
Karasuspor,11368,36.2017763775
Tekirdağspor,11369,36.2014222615
Caersws,11370,36.1985893396
Changchun Xidu,11371,36.1975112254
Zl. Moravce-Vrablé II,11372,36.1971728827
Holyhead Hotspur,11373,36.1911529706
Barsbüttel,11374,36.1858413235
AFA Olaine,11375,36.1844248907
KUFC Nankoku,11376,36.1813283875
Nußdorf,11377,36.1812379265
Stockerau,11378,36.1784050809
Old Madrid,11379,36.175844554
Krypnianka Krypno,11380,36.1727394217
Eimsbütteler TV II,11381,36.1727394217
Schwalbach,11382,36.1702607093
Herent,11383,36.1681361051
Dachau,11384,36.1663656063
Fallersleben,11385,36.1617623289
Bruck an der Mur,11386,36.1553886069
Olesno,11387,36.1514935812
Ferizlispor 2011,11388,36.1479526664
North Toronto Nitros,11389,36.1475678709
Kirchheim,11390,36.1465363051
Hastings United,11391,36.1447658573
Etelsen,11392,36.1444117683
Sant Josep,11393,36.1398086258
Freiburger FC,11394,36.1391004525
Bangor 1876,11395,36.1383922799
Universidade de Macau,11396,36.1314754418
Barleben,11397,36.1291860972
Hobro II,11398,36.1185637194
Wörgl,11399,36.1178555662
Turbina Cërrik,11400,36.1171474138
Louny,11401,36.1164392619
Stocksbridge Park Steels,11402,36.1157311108
Burlington United,11403,36.1153109243
Huima / Urho,11404,36.1125444389
FAC Wien II,11405,36.1111281446
St. Pölten II,11406,36.1104199985
Panthouriakos,11407,36.1070917207
Hochwald,11408,36.105108924
Błażowianka,11409,36.1036926438
Hannut,11410,36.1033385742
Miersdorf / Zeuthen,11411,36.1033385742
Spielberg,11412,36.0987356843
Hoofddorp,11413,36.0962572168
Vulturii Cutezători,11414,36.0948409534
Ranst,11415,36.0948409534
Longlier,11416,36.094486888
Devolli,11417,36.0909462428
Zawisza Rzgów,11418,36.0888218638
Halcones Negros,11419,36.0795501831
Wacker Obercastrop,11420,36.0718270488
TuS Marienborn,11421,36.0718270488
Real San Jose,11422,36.0696366171
Jindřichův Hradec,11423,36.0612054857
Alberschwende,11424,36.0544785739
Morlautern,11425,36.0512921631
Gülsuyu,11426,36.0491678968
Ha Noi II,11427,36.0452576562
Brora Rangers,11428,36.0435032162
Benque,11429,36.0395269907
Pisa Barczewo,11430,36.0374845402
Ballymun United,11431,36.0357143506
Pattensen,11432,36.0353603132
Gwarek Tarnowskie Góry,11433,36.0268634655
Kahraman Kazan Bld spor,11434,36.0194288032
Dobrovice,11435,36.007391888
Nea Selefkia,11436,36.0058341838
Göfis,11437,36.0049137237
Oberpleis,11438,36.0045597009
Khovd,11439,36.0026003901
Beymelek Belediye,11440,36.0003114404
VOC,11441,35.9967712418
FShM,11442,35.9925230257
Arambagh,11443,35.9900327226
Eşme Belediye,11444,35.9850887057
Górnik Konin,11445,35.9833186405
UCD II,11446,35.9829646279
FC Eupen,11447,35.9801325336
Malmundaria,11448,35.9801325336
Khalsa,11449,35.9714551646
Gavia Choszczno,11450,35.9652642151
Rapid Symphorinois,11451,35.9599541732
Alibeyköyspor,11452,35.9567681663
Sava Strmec,11453,35.9564141664
Radunia Stężyca,11454,35.953582173
BX Brussels,11455,35.9525201782
Lada Dimitrovgrad,11456,35.9457942468
Nevşehir Belediyespor,11457,35.9443782689
Aris Avato,11458,35.941758717
SV Valkenswaard,11459,35.938006402
Metalist 1925 II Kharkiv,11460,35.9355284685
Slatina,11461,35.934820489
Wolania Wola Rzędzińska,11462,35.933758521
Delfines UGM,11463,35.9329844483
FC Tallinn,11464,35.9326965546
Etterbeek,11465,35.9309266139
Kozan Spor FK,11466,35.9210150236
Sporting Escaldes,11467,35.919599093
Hamburger SV III,11468,35.8934048617
Baumholder,11469,35.8898651715
Potters Bar Town,11470,35.8873873984
Slavia Hradec Králové,11471,35.8873873984
Garić Garešnica,11472,35.8859715318
Shkumbini Peqin,11473,35.8820779124
Sandershausen,11474,35.8806620559
Blau-Weiß Köln,11475,35.8788922391
Municipal Mejillones,11476,35.878523941
Svetkavitsa 2014,11477,35.8732288535
Kolejarz Chojnice,11478,35.8718130139
Hoegaarden-Outgaarden,11479,35.8718130139
Syracuse FC,11480,35.8632519439
Kostinbrod,11481,35.8590705785
JäPS II,11482,35.8576547658
Oakland Stompers,11483,35.8572347249
Skjold,11484,35.8565929081
Werden-Heidhausen,11485,35.8562389559
Termy Poddębice,11486,35.848805998
Maccabi Stars Ramla,11487,35.8484520494
Selwyn United,11488,35.8434790906
Titanes de Querétaro,11489,35.8409530827
Tukums II,11490,35.8318166594
Rudow,11491,35.8286312017
Piast Iłowa,11492,35.8243839461
ToTe,11493,35.820844585
Apollon Kalythion,11494,35.8199951408
Einheit Bernau,11495,35.816597374
Victoriano Arenas,11496,35.8158751738
Nafta Gbely,11497,35.803148033
Landen,11498,35.7992548482
Baronie,11499,35.7992548482
Vahr-Blockdiek,11500,35.7978391497
Horst,11501,35.7932381484
Korab Łask,11502,35.7907606979
Olimpik Varna,11503,35.7889910956
Sparta Bremerhaven,11504,35.7794353158
Shanghai Port II,11505,35.7751725798
Young Boys,11506,35.7702335702
Fuchsstadt,11507,35.7670483773
1923 Afyonkarahisar,11508,35.7652788316
Barsinghausen,11509,35.7617397528
Munkzwalm,11510,35.7553694537
Darıca Türkeli,11511,35.7535999359
Buntentor,11512,35.7504148146
Korat City,11513,35.7461522457
Vĩnh Long,11514,35.7454444469
Kechnec,11515,35.7426290201
Army,11516,35.741905463
Sydkysten,11517,35.7387361535
AFC Sudbury,11518,35.7344894134
Sandnes Ulf II,11519,35.7323660525
Tanew Majdan Stary,11520,35.7238726698
Dinamo Bryansk II,11521,35.719979902
Marsouins,11522,35.7062721765
JS Hercules,11523,35.69462433
Slovan HAC,11524,35.6945004738
Hilden II,11525,35.682114958
Puerto Nuevo,11526,35.6813928891
Preußen Bad Langensalza,11527,35.681053352
Pullach,11528,35.6796378798
Spartak Anapa,11529,35.66972965
Jodoigne LS,11530,35.6668987517
Swindon Supermarine,11531,35.6651294457
Juvenes / Dogana,11532,35.6613982468
Bad Kissingen,11533,35.6601754116
Halsteren,11534,35.6566368361
Sparta Heestert,11535,35.6552214107
Sokół Kamień,11536,35.6495597362
Juliana '31,11537,35.6477904718
Douglas Hall,11538,35.6431904043
Dayton Dutch Lions,11539,35.6399396901
Basford United,11540,35.6262057882
Lerchenfeld,11541,35.619836658
Be Quick 1887,11542,35.617359789
Barrancas UMET,11543,35.6138070889
Khonkaen Mordindang,11544,35.6109749765
Frederikssund,11545,35.6074523959
Hunters,11546,35.6069094646
Çaycumaspor,11547,35.6053294005
SK Pama,11548,35.6035602422
Lüner SV,11549,35.5925915562
Prison Service II,11550,35.5914640146
Crikvenica,11551,35.5904686036
Blau-Weiß 90 Berlin,11552,35.5897609541
Hoboken,11553,35.5879918333
Osterholz-Scharmbeck,11554,35.5865765397
Obersprockhövel,11555,35.5833921391
Niagara 1812,11556,35.5826184327
Wacker Nordhausen,11557,35.5819768543
Schönberg,11558,35.5809153926
Tây Ninh,11559,35.5752385309
Svoronos,11560,35.570159333
Sapanca Gençlikspor,11561,35.5695932289
Rott,11562,35.5657012754
Czarni Żagań,11563,35.5596864787
Houdinois,11564,35.5554407694
Westfalia Herne,11565,35.5465956205
Wenzhou,11566,35.5423342295
Bordesholm,11567,35.5409347811
Uzhhorod,11568,35.5373967786
Geredespor,11569,35.5359815823
Life Sihanoukville,11570,35.523586551
Olimp Gościno,11571,35.5179380692
Khovd Western,11572,35.5163338354
Hergiswil,11573,35.508739586
Beijing BIT,11574,35.5076624733
Eintracht Hohkeppel II,11575,35.5023714728
Polonia Karłowice,11576,35.499541218
Atletik Kuklen,11577,35.498833656
Yellow Boys Weiler,11578,35.4960034148
Deportivo Paraguayo,11579,35.4882059802
Punt-Larum,11580,35.4864514315
Etar VT II,11581,35.4800835116
Global Soccer Pathways,11582,35.4757722084
Berlare,11583,35.4754844928
DPMM II,11584,35.4747647743
Darłovia Darłowo,11585,35.4698242015
Orzeł Kolno,11586,35.4694704347
Attard,11587,35.4684091355
Nørresundby,11588,35.4585037499
Ehingen-Süd,11589,35.4517823145
Deportiva Venados II,11590,35.4460561548
Polar Pinguin,11591,35.4422309071
PRK Gulf Komara,11592,35.4407982049
HFK Olomouc,11593,35.4404621416
Wisconsin Conquerors,11594,35.4403960907
Theesen,11595,35.4284346494
Ehekirchen,11596,35.4220672335
Mierlo-Hout,11597,35.4135774318
Maccabi Giv'at Shmuel,11598,35.4125162135
Ans,11599,35.4103937815
Proodos Rogon,11600,35.4052999698
Orzeł Wałcz,11601,35.3973055869
Hershey,11602,35.3972395399
Unterföhring,11603,35.3965981236
Marke,11604,35.3948294683
Atlet,11605,35.3888160723
Hoài Đức,11606,35.3884465907
Delbrücker SC,11607,35.3852788037
Nieuwmoer,11608,35.3736059385
Union Gschwandt,11609,35.3725447781
HB II,11610,35.3683001522
Ironbound,11611,35.3678803902
Young Boys,11612,35.3626406893
Südstern Singen,11613,35.3591035473
Valleseco,11614,35.3403569802
Banks O' Dee,11615,35.3378810545
Slovan Levice,11616,35.3361125413
Baník Stráňavy,11617,35.3361125413
Denderhoutem,11618,35.3304533277
MiPK,11619,35.32939223
ASD Eflanispor,11620,35.3286848325
Wolvertem Merchtem,11621,35.3265626438
Mosella Schweich,11622,35.3265626438
GUOR Karelia,11623,35.3201961149
Trier-Tarforst,11624,35.3187813382
Sant Lluís,11625,35.3173665643
Horná Krupá,11626,35.3152444085
Sinopspor,11627,35.3110001156
Arbon,11628,35.3092316674
Germania Lich-Steinstraß,11629,35.3067558473
Hitchin Town,11630,35.2972063338
Krefeld-Fischeln,11631,35.2901327008
Såby,11632,35.2851811985
Bañuelos,11633,35.2844738438
WHC,11634,35.2809370804
Osdorf,11635,35.2809370804
Međimurje Čakovec,11636,35.2770466605
Kilkisiakos,11637,35.2758441713
Anagennisi Schimatari,11638,35.2652340583
Iserlohn,11639,35.2604241913
Gladsaxe,11640,35.2586558659
Hellas Kagran,11641,35.2583022013
Lichtenfels,11642,35.2554728908
Delvina,11643,35.2483996627
Luingnois,11644,35.2462777077
Grün Weiß Micheldorf,11645,35.2462777077
